3
2
34;[0,24][67,2][67,6][0,6][76,7][64,2][63,8][7,0][77,6][0,4][65,17][0,23][77,23][5,4][68,21][3,22][62,5][69,18][85,9][65,20][72,0][6,17][60,7][6,5][4,1];16,6,9,7,14,6,12,6,13,5,13,15,20,7,16,16,7,16,16,13,5,17,10,9,6,;
35;[0,21][68,2][69,6][0,6][79,7][65,2][66,8][7,0][79,6][0,4][68,17][0,23][77,25][5,2][70,21][3,19][63,5][69,19][87,9][66,20][75,0][6,20][62,7][9,5][4,3];15,4,10,8,15,4,13,6,14,6,13,15,21,5,18,14,7,13,16,12,5,17,10,11,6,;
36;[0,23][71,2][72,6][0,6][80,7][67,2][67,8][7,0][82,6][0,4][70,17][0,23][78,25][5,4][71,21][3,21][66,5][69,21][89,9][67,20][76,0][6,18][65,7][7,5][4,2];16,6,12,7,17,4,12,5,12,5,14,16,21,7,14,14,7,13,16,11,5,16,10,10,6,;
37;[0,21][73,2][73,6][0,6][81,7][68,2][69,8][7,0][85,6][0,4][70,18][0,23][80,25][5,1][72,21][3,22][69,5][72,21][92,9][68,20][79,0][6,20][66,7][4,5][4,4];13,8,11,7,17,4,13,6,12,5,13,16,21,8,14,18,8,14,16,9,5,16,11,7,6,;
38;[0,23][74,2][75,6][0,6][82,7][71,2][70,8][7,0][88,6][0,4][72,18][0,23][83,25][5,3][73,21][3,21][71,5][73,21][93,9][71,20][82,0][6,18][68,7][6,5][4,3];16,8,13,8,15,4,11,7,12,6,13,16,22,6,14,14,6,14,16,11,4,15,11,9,6,;
39;[0,22][77,2][77,6][0,6][84,7][74,2][72,8][7,0][90,6][0,4][75,18][0,23][84,25][5,6][75,21][3,23][74,5][75,21][94,9][72,20][84,0][6,19][69,7][8,5][4,0];15,9,11,6,15,6,11,5,11,4,12,15,20,10,13,17,6,13,16,11,4,16,11,10,5,;
40;[0,25][79,2][80,6][0,6][85,7][77,2][74,8][7,0][91,6][0,4][76,18][0,23][87,25][5,3][77,21][3,20][77,5][76,21][95,9][74,20][85,0][6,22][72,7][6,5][4,2];15,8,12,7,15,7,11,6,12,6,11,15,21,7,12,15,9,11,16,9,5,19,11,9,6,;
41;[0,24][80,2][81,6][0,6][88,7][79,2][76,8][7,0][92,6][0,4][79,18][0,23][90,25][5,4][79,21][3,22][80,5][77,21][96,9][77,20][88,0][6,21][75,7][7,5][4,3];16,8,13,8,15,6,12,6,12,5,12,16,22,7,10,17,10,9,16,10,4,16,10,10,6,;
42;[0,23][83,2][82,6][0,6][89,7][82,2][78,8][7,0][94,6][0,4][82,18][0,23][93,25][5,1][82,21][3,20][78,5][80,21][98,9][78,20][89,0][6,18][78,7][5,5][4,5];15,10,9,7,15,7,10,6,13,5,11,15,22,7,13,16,6,13,16,10,4,15,9,7,7,;
43;[0,20][86,2][85,6][0,6][92,7][85,2][79,8][7,0][95,6][0,4][85,18][0,23][95,25][5,4][83,21][3,21][80,5][81,21][99,9][79,20][90,0][6,19][78,6][7,5][4,3];12,7,9,8,17,6,12,6,12,5,11,16,22,7,13,16,9,14,16,11,5,15,9,10,6,;
44;[0,21][87,2][87,6][0,6][95,7][86,2][81,8][7,0][98,6][0,4][85,20][0,23][97,25][5,2][85,21][3,22][82,5][83,21][100,9][82,20][93,0][6,22][79,6][6,5][4,6];12,7,10,7,17,7,11,7,12,5,10,16,22,5,11,17,7,12,16,10,5,19,8,8,9,;
45;[0,23][89,2][88,6][0,6][97,7][89,2][82,8][7,0][99,6][0,4][87,20][0,23][98,25][5,5][86,21][3,20][84,5][86,21][100,9][85,20][96,0][6,19][82,6][4,5][4,3];15,7,11,8,17,7,12,7,14,5,13,15,22,8,13,15,7,13,16,11,4,15,9,7,6,;
46;[0,20][92,2][90,6][0,6][98,7][91,2][84,8][7,0][100,6][0,4][90,20][0,23][100,25][5,2][87,21][3,21][86,5][87,21][100,9][87,20][98,0][6,21][83,6][6,5][4,5];10,7,10,8,16,7,13,7,13,5,9,16,22,5,12,15,7,12,15,10,4,17,9,8,7,;
47;[0,22][93,2][93,6][0,6][99,7][92,2][87,8][7,0][100,6][0,4][90,21][0,23][100,25][5,5][90,21][3,22][87,5][88,21][100,9][88,20][100,0][6,20][85,6][8,5][4,2];15,7,12,7,15,7,11,5,13,5,11,16,21,8,11,17,6,10,16,10,5,14,9,10,6,;
48;[0,23][96,2][94,6][0,6][100,7][95,2][89,8][7,0][100,6][0,4][92,21][0,23][100,25][5,3][92,21][3,21][88,5][89,21][100,9][91,20][100,0][6,23][86,6][5,5][4,5];15,7,10,8,15,8,13,7,12,5,10,15,20,7,10,13,6,9,16,9,5,20,9,7,7,;
49;[0,24][98,2][97,6][0,6][100,7][97,2][91,8][7,0][100,6][0,4][95,21][0,24][100,25][5,6][93,21][3,22][89,5][92,21][100,9][92,20][100,0][6,20][88,6][7,5][4,4];16,6,9,7,15,7,13,6,11,4,11,16,20,10,11,17,7,10,16,9,6,14,7,9,6,;
50;[0,23][100,2][100,6][0,6][100,7][99,2][94,8][7,0][100,6][0,4][98,21][0,24][100,25][5,4][94,21][3,19][90,5][95,21][100,9][94,20][100,0][6,21][91,6][4,5][4,3];15,6,11,8,13,6,11,7,11,5,11,15,18,8,9,14,7,11,14,9,6,17,9,7,6,;
51;[0,21][100,2][100,6][0,6][100,7][100,2][95,8][7,0][100,6][0,4][100,21][0,24][100,25][5,6][97,21][3,21][91,5][96,21][100,9][97,20][100,0][6,20][92,6][7,5][4,4];12,5,8,7,11,5,11,6,8,4,11,15,16,10,10,15,6,10,12,10,4,14,8,9,6,;
52;[0,23][100,2][100,6][0,6][100,7][100,2][96,8][7,0][100,6][0,4][100,21][0,24][100,25][5,4][100,21][3,22][93,5][98,21][100,9][99,20][100,0][6,23][95,6][5,5][4,1];15,5,8,7,10,5,11,6,8,5,10,16,15,7,10,16,7,9,11,10,4,20,8,8,6,;
53;[0,24][100,2][100,6][0,6][100,7][100,2][97,8][7,0][100,6][0,4][100,21][0,24][100,25][5,5][100,21][3,24][96,5][100,21][100,9][100,20][100,0][6,22][98,6][6,5][4,2];15,3,6,7,8,3,10,6,6,5,9,15,13,8,9,17,5,9,9,9,3,18,7,8,6,;
54;[0,27][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,2][100,21][3,22][97,5][100,21][100,9][100,20][100,0][6,19][100,6][7,5][4,5];15,2,6,8,7,2,7,6,6,5,8,15,9,5,8,18,3,8,7,8,1,17,6,9,7,;
55;[0,24][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,3][100,21][3,21][100,5][100,21][100,9][100,20][100,0][6,20][100,6][4,5][4,3];15,1,5,8,6,1,6,7,5,6,7,15,9,7,7,16,4,7,6,6,0,16,5,7,6,;
56;[0,23][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,4][100,21][3,24][100,5][100,21][100,9][100,20][100,0][6,23][100,6][5,5][4,6];14,1,4,7,6,1,6,7,4,4,6,17,9,7,6,18,3,6,6,6,0,19,4,8,8,;
57;[0,26][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,6][100,21][3,21][100,5][100,21][100,9][100,20][100,0][6,21][100,6][7,5][4,3];16,1,4,7,6,1,6,6,4,5,6,16,8,10,6,15,3,6,6,6,0,15,4,9,6,;
58;[0,23][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,5][100,21][3,24][100,5][100,21][100,9][100,20][100,0][6,23][100,6][6,5][4,6];14,1,4,7,6,1,6,7,4,4,6,17,9,8,6,18,2,6,6,6,0,18,4,7,9,;
59;[0,24][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,3][100,21][3,23][100,5][100,21][100,9][100,20][100,0][6,22][100,6][3,5][4,3];16,1,5,8,6,1,6,7,5,6,6,16,9,7,6,18,4,6,6,6,0,19,5,6,7,;
60;[0,22][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,6][100,21][3,22][100,5][100,21][100,9][100,20][100,0][6,21][100,6][6,5][4,4];15,1,4,7,6,1,6,7,4,4,6,16,9,9,6,18,3,6,6,6,0,15,4,9,6,;
61;[0,24][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,4][100,21][3,21][100,5][100,21][100,9][100,20][100,0][6,18][100,6][5,5][4,1];14,2,5,7,6,2,6,6,5,5,7,15,9,7,7,15,4,7,6,7,0,18,5,8,6,;
62;[0,22][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,5][100,21][3,23][100,5][100,21][100,9][100,20][100,0][6,20][100,6][7,5][4,2];15,1,5,7,6,1,6,5,5,5,7,15,9,8,7,18,3,7,6,6,0,16,5,9,6,;
63;[0,25][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,3][100,21][3,20][100,5][100,21][100,9][100,20][100,0][6,23][100,6][4,5][4,4];15,1,5,8,6,1,6,7,5,5,7,16,8,8,7,14,4,7,6,6,0,20,5,7,6,;
64;[0,23][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,4][100,21][3,21][100,5][100,21][100,9][100,20][100,0][6,21][100,6][7,5][4,1];16,2,5,7,6,2,6,5,5,5,6,16,9,7,6,14,4,6,6,6,0,15,5,10,6,;
65;[0,20][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,1][100,21][3,23][100,5][100,21][100,9][100,20][100,0][6,23][100,6][5,5][4,3];10,2,5,7,6,2,6,6,5,6,7,16,9,7,7,18,4,7,6,6,0,20,5,8,6,;
66;[0,22][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,4][100,21][3,22][100,5][100,21][100,9][100,20][100,0][6,20][100,6][7,5][4,1];15,2,5,7,6,2,6,5,5,5,7,15,9,7,7,18,4,7,6,6,0,15,5,10,6,;
67;[0,24][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,1][100,21][3,21][100,5][100,21][100,9][100,20][100,0][6,23][100,6][4,5][4,3];15,2,5,7,6,2,6,6,5,6,6,16,9,8,6,15,4,6,6,6,0,20,5,7,6,;
68;[0,21][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,4][100,21][3,22][100,5][100,21][100,9][100,20][100,0][6,21][100,6][7,5][4,5];11,1,5,8,6,1,6,6,5,4,6,16,9,7,6,19,3,6,6,6,0,15,5,9,7,;
69;[0,23][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,5][100,21][3,21][100,5][100,21][100,9][100,20][100,0][6,22][100,6][6,5][4,4];16,1,5,8,6,1,6,7,5,4,6,16,9,8,6,14,3,6,6,6,0,19,5,8,6,;
70;[0,21][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,2][100,21][3,24][100,5][100,21][100,9][100,20][100,0][6,20][100,6][7,5][4,2];12,1,5,7,6,1,6,5,5,6,7,16,9,4,7,17,4,7,6,6,0,16,5,10,6,;
71;[0,22][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,5][100,21][3,22][100,5][100,21][100,9][100,20][100,0][6,22][100,6][5,5][4,0];14,2,5,7,6,2,6,6,5,4,6,16,9,8,6,17,3,6,6,6,0,19,5,8,5,;
72;[0,23][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,4][100,21][3,25][100,5][100,21][100,9][100,20][100,0][6,21][100,6][6,5][4,3];15,1,5,8,6,1,6,7,5,5,6,17,8,7,6,17,4,6,6,6,0,16,5,9,6,;
73;[0,25][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,2][100,21][3,22][100,5][100,21][100,9][100,20][100,0][6,20][100,6][8,5][4,6];15,1,4,7,6,1,6,6,4,5,7,15,8,5,7,19,3,7,6,6,0,15,4,10,9,;
74;[0,23][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,4][100,21][3,21][100,5][100,21][100,9][100,20][100,0][6,22][100,6][7,5][4,5];16,1,5,8,6,1,6,6,5,4,6,16,9,7,6,14,3,6,6,6,0,19,5,9,7,;
75;[0,21][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,5][100,21][3,24][100,5][100,21][100,9][100,20][100,0][6,21][100,6][6,5][4,3];11,1,5,8,6,1,6,7,5,5,6,17,9,8,6,17,3,6,6,6,0,16,5,8,6,;
76;[0,23][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,2][100,21][3,23][100,5][100,21][100,9][100,20][100,0][6,20][100,6][7,5][4,6];15,1,4,7,6,1,6,6,4,5,7,15,9,5,7,17,3,7,6,6,0,16,4,9,9,;
77;[0,25][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,4][100,21][3,21][100,5][100,21][100,9][100,20][100,0][6,22][100,6][6,5][4,3];15,1,5,8,6,1,6,7,5,5,6,16,8,7,6,15,4,6,6,6,0,19,5,9,6,;
78;[0,24][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,2][100,21][3,22][100,5][100,21][100,9][100,20][100,0][6,21][100,6][7,5][4,5];16,1,5,8,6,1,6,6,5,5,6,16,9,5,6,18,3,6,6,6,0,15,5,9,7,;
79;[0,22][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,5][100,21][3,19][100,5][100,21][100,9][100,20][100,0][6,24][100,6][5,5][4,3];14,1,5,8,6,1,6,7,5,5,7,16,9,8,7,14,3,7,6,7,0,21,5,8,6,;
80;[0,25][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,2][100,21][3,21][100,5][100,21][100,9][100,20][100,0][6,21][100,6][6,5][4,6];15,1,4,7,6,1,6,7,4,5,6,16,8,5,6,15,3,6,6,6,0,15,4,8,9,;
81;[0,22][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,5][100,21][3,22][100,5][100,21][100,9][100,20][100,0][6,18][100,6][3,5][4,3];15,1,5,8,6,1,6,7,5,5,7,15,9,8,7,17,3,7,6,7,0,17,5,6,7,;
82;[0,25][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,2][100,21][3,20][100,5][100,21][100,9][100,20][100,0][6,21][100,6][4,5][4,5];15,1,5,8,6,1,6,7,5,5,7,16,8,6,7,14,3,7,6,6,0,17,5,7,7,;
83;[0,23][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,3][100,21][3,22][100,5][100,21][100,9][100,20][100,0][6,19][100,6][7,5][4,4];16,1,5,8,6,1,6,6,5,5,7,15,9,7,7,17,4,7,6,7,0,16,5,10,6,;
84;[0,20][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,6][100,21][3,19][100,5][100,21][100,9][100,20][100,0][6,20][100,6][4,5][4,1];11,2,4,6,6,2,6,6,4,5,9,15,9,10,9,13,3,9,6,7,0,17,4,7,6,;
85;[0,23][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,4][100,21][3,20][100,5][100,21][100,9][100,20][100,0][6,18][100,6][7,5][4,3];15,1,5,8,6,1,6,6,5,5,8,15,9,7,8,15,4,8,6,7,0,15,5,10,6,;
86;[0,21][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,3][100,21][3,23][100,5][100,21][100,9][100,20][100,0][6,21][100,6][6,5][4,6];11,1,4,7,6,1,6,7,4,5,6,16,9,7,6,19,3,6,6,6,0,15,4,8,9,;
87;[0,23][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,6][100,21][3,21][100,5][100,21][100,9][100,20][100,0][6,20][100,6][5,5][4,4];16,1,4,7,6,1,6,7,4,4,7,15,9,9,7,15,3,7,6,6,0,16,4,8,6,;
88;[0,20][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,3][100,21][3,22][100,5][100,21][100,9][100,20][100,0][6,23][100,6][7,5][4,1];10,2,5,7,6,2,6,5,5,6,7,16,9,7,7,18,4,7,6,6,0,20,5,10,6,;
89;[0,22][100,2][100,6][0,6][100,7][100,2][100,8][7,0][100,6][0,4][100,21][0,26][100,25][5,5][100,21][3,19][100,5][100,21][100,9][100,20][100,0][6,20][100,6][6,5][4,3];15,1,5,8,6,1,6,7,5,5,8,15,9,8,8,14,3,8,6,7,0,16,5,8,6,;
