3
2
14;[4,5][0,8][0,0][0,1][0,8][10,1][8,0][10,13][4,7][0,13][0,0][0,2][1,8][22,5][35,1][0,11][5,0][0,12][17,17][3,0][8,10][1,2][0,11][5,29][1,4];14,5,0,3,5,12,10,21,13,3,0,5,12,13,5,3,10,3,23,9,16,13,3,17,13,;
15;[2,5][0,8][0,0][0,1][0,8][10,0][6,0][10,11][4,5][0,13][0,0][0,2][3,8][24,5][36,1][0,11][5,0][0,12][19,17][3,0][8,13][1,1][0,11][5,32][1,6];14,4,0,4,4,7,11,18,13,3,0,5,13,12,7,2,10,3,23,8,20,13,2,16,14,;
16;[2,3][0,8][0,0][0,1][0,8][10,0][6,0][10,12][3,5][0,13][0,0][0,2][6,8][26,5][37,1][0,11][5,0][0,12][22,17][3,0][8,12][1,0][0,11][5,35][1,5];15,3,0,4,3,7,9,19,14,5,0,5,13,13,9,3,9,3,22,8,19,8,3,15,12,;
17;[2,6][0,8][0,0][0,1][0,8][10,0][6,0][10,15][3,2][0,13][2,0][0,2][6,6][28,5][40,1][0,11][6,0][0,12][24,17][3,0][8,13][1,0][0,11][5,37][1,4];14,4,0,5,4,7,8,22,16,2,8,5,13,14,9,3,8,2,22,8,20,8,3,15,13,;
18;[2,5][0,8][0,0][0,0][3,8][10,0][6,3][10,13][0,2][0,13][1,0][0,2][4,6][31,5][41,1][0,11][6,0][0,12][26,17][3,0][8,11][1,0][0,11][5,38][4,4];15,5,0,0,13,8,16,21,4,3,7,4,15,14,9,2,10,3,22,6,17,7,2,16,16,;
19;[2,4][0,8][0,0][0,3][6,8][10,0][6,0][10,11][1,2][2,13][1,0][0,2][3,6][33,5][42,1][0,11][6,0][0,12][27,17][3,0][8,13][1,0][0,11][5,39][1,4];12,4,0,4,14,7,8,18,10,14,6,5,15,15,9,3,8,4,22,9,20,6,3,15,11,;
20;[2,1][0,6][2,0][0,0][4,8][10,0][6,0][10,14][0,2][1,13][0,0][0,2][4,6][35,5][42,3][0,13][6,0][0,12][27,16][3,0][8,11][1,0][0,11][5,40][1,3];12,3,8,0,15,8,8,22,5,10,0,5,15,15,12,3,8,3,23,7,17,6,3,16,11,;
21;[2,4][0,6][0,0][0,0][4,7][10,0][6,0][10,11][3,2][0,13][0,0][0,2][2,6][36,5][43,3][0,12][6,0][0,12][30,16][3,0][8,12][1,0][3,11][5,43][1,4];11,3,0,0,17,7,9,17,14,5,0,4,12,15,12,4,9,4,22,7,19,5,11,16,12,;
22;[2,2][0,6][2,0][0,0][6,7][10,0][6,0][10,12][1,2][0,11][0,3][0,2][3,6][38,5][46,3][0,12][6,0][0,12][30,13][3,0][8,13][1,0][2,11][5,45][1,1];10,3,8,0,15,7,7,19,9,3,4,4,15,15,12,4,7,4,22,8,22,6,9,15,11,;
23;[2,5][0,6][1,0][0,0][5,7][10,0][6,2][10,15][0,2][0,11][0,4][0,2][5,6][41,5][48,3][0,12][3,0][0,14][30,15][3,0][8,10][1,0][0,11][5,48][1,2];14,5,8,0,15,8,13,22,3,4,3,3,16,13,11,3,8,3,23,8,17,8,4,15,8,;
24;[2,4][0,6][0,0][0,0][5,9][10,0][6,0][10,12][2,2][0,11][0,6][0,2][3,6][43,5][49,3][0,12][3,0][0,14][30,17][3,0][8,11][1,0][0,8][5,50][1,5];13,3,0,0,16,6,11,20,12,3,3,4,13,12,10,4,9,4,24,9,18,7,4,16,11,;
25;[2,7][0,4][0,0][0,0][6,9][10,0][5,0][10,15][1,2][0,11][0,9][0,2][1,6][46,5][51,3][0,12][3,0][0,14][30,20][3,0][8,13][1,0][1,8][5,51][1,4];16,3,0,0,16,6,8,22,9,3,3,4,11,13,10,3,10,4,24,10,20,6,11,16,9,;
26;[2,4][0,4][0,0][0,0][5,9][10,0][5,0][10,18][1,0][0,11][0,12][0,2][2,6][49,5][52,3][0,12][3,0][0,14][32,20][3,0][8,10][1,0][0,8][5,53][1,7];13,3,0,0,15,7,8,22,7,4,4,4,15,13,10,4,9,3,24,9,17,7,3,16,12,;
27;[2,6][0,4][0,0][0,0][2,9][10,0][5,0][10,15][0,0][0,11][0,14][0,2][5,6][52,5][52,0][0,12][3,0][0,14][33,20][3,0][8,12][1,0][3,8][5,56][1,4];14,3,0,0,13,9,8,22,0,2,3,5,17,12,2,2,8,3,23,8,18,6,15,16,10,;
28;[2,3][0,4][0,0][0,0][3,9][10,0][5,0][10,12][2,0][0,10][0,13][0,2][3,6][54,5][53,0][0,12][3,0][0,11][34,20][3,0][8,10][1,0][0,8][8,56][1,2];12,4,0,0,13,7,8,20,8,3,4,5,15,14,2,3,8,4,23,8,16,7,4,18,11,;
29;[2,6][0,5][3,0][0,0][4,9][10,0][7,0][10,13][1,0][0,8][0,10][0,2][6,6][57,5][54,0][0,12][3,0][0,11][34,22][3,0][8,11][1,0][3,8][10,56][1,0];13,3,6,0,14,7,8,21,6,4,5,6,13,12,2,4,6,4,23,6,18,6,12,19,6,;
30;[2,9][0,5][2,0][0,0][6,9][10,0][7,0][10,10][2,0][0,8][0,12][0,2][3,6][58,5][56,0][0,15][1,0][0,11][36,22][3,0][8,9][1,3][2,8][10,59][1,0];12,3,7,0,15,7,8,18,7,4,5,4,16,12,2,4,6,5,23,8,15,10,11,19,6,;
31;[2,6][0,5][1,0][0,0][4,9][10,0][7,0][10,12][1,0][0,8][0,9][0,2][1,6][59,5][58,0][0,15][1,0][0,11][38,22][3,0][8,10][0,3][0,8][10,60][1,1];16,3,8,0,16,4,8,20,8,3,3,4,12,12,2,4,8,4,23,9,18,3,3,19,13,;
32;[2,8][1,5][0,0][0,0][6,9][10,0][7,0][10,9][0,0][0,8][0,6][0,2][4,6][61,5][59,0][2,15][1,0][0,11][40,22][3,0][8,8][0,3][2,8][10,61][1,4];12,11,0,0,18,7,7,18,0,4,4,4,15,12,2,14,5,5,23,9,15,3,12,19,11,;
33;[2,5][0,5][3,0][0,0][9,9][10,2][7,0][10,10][1,0][0,8][0,7][0,2][3,6][62,5][62,0][0,15][1,0][0,11][42,22][3,2][8,11][0,3][0,8][10,59][1,3];13,3,9,0,18,9,7,18,8,4,4,3,13,11,2,5,8,5,23,12,18,4,4,19,12,;
34;[2,3][0,5][0,0][0,0][9,6][10,0][7,0][10,12][0,0][0,8][0,9][0,2][4,6][64,5][64,0][0,15][1,0][0,11][45,22][4,2][8,10][0,3][0,7][10,61][1,4];16,4,0,0,15,5,6,20,0,5,5,3,13,12,2,4,8,4,23,12,17,4,5,19,15,;
35;[2,5][0,7][0,0][0,0][6,6][10,0][7,0][10,9][0,0][0,8][0,6][0,3][5,6][66,5][66,0][0,15][1,0][0,11][48,22][4,0][8,7][0,3][0,7][10,64][0,4];14,5,0,0,12,5,8,19,0,6,5,4,13,11,2,3,9,5,23,8,16,4,5,19,3,;
36;[0,5][0,7][2,0][0,0][3,6][10,0][7,0][10,7][0,0][0,8][0,9][0,3][3,6][68,5][69,0][1,15][1,0][0,11][51,22][4,0][8,8][0,2][0,7][7,64][0,7];3,5,10,0,13,4,9,14,0,6,5,4,13,10,3,14,9,4,21,10,19,4,5,19,5,;
37;[0,3][0,7][0,0][0,0][0,6][10,0][7,0][10,10][0,0][0,8][3,9][0,5][0,6][70,5][72,0][1,14][1,0][0,11][53,22][4,0][8,9][0,0][1,7][7,66][0,5];4,3,0,0,4,5,6,20,0,3,16,3,4,10,3,16,8,5,21,10,18,0,14,19,3,;
38;[0,4][0,10][0,0][0,0][0,8][10,0][7,0][10,13][0,0][0,8][3,8][0,5][0,9][73,5][74,0][0,14][1,1][0,11][55,22][4,3][8,12][0,0][0,7][7,69][0,4];4,3,0,0,3,6,9,21,0,3,13,4,4,10,3,4,17,2,22,15,20,0,3,19,4,;
39;[0,5][0,10][0,3][0,0][0,8][10,0][7,0][10,10][0,0][0,8][0,8][0,5][1,9][72,5][77,0][0,14][1,0][0,11][57,22][6,3][6,12][3,0][2,7][7,70][0,5];4,2,3,0,5,6,10,18,0,5,5,4,14,10,3,4,10,3,21,11,18,12,14,19,4,;
40;[0,2][0,10][0,3][0,0][2,8][10,0][7,0][10,11][0,0][0,8][0,6][0,5][4,9][75,5][78,0][0,14][1,0][0,11][56,22][6,4][6,11][3,0][0,7][7,69][0,4];4,3,3,0,14,8,9,19,0,4,5,4,15,10,2,4,10,3,22,12,16,10,4,21,3,;
41;[0,3][0,9][2,3][0,0][4,8][10,0][7,0][10,14][0,0][0,8][0,8][0,5][6,9][77,5][78,0][0,14][0,0][0,12][58,22][6,7][6,10][3,0][0,7][7,71][0,5];3,5,14,0,14,7,10,21,0,4,4,3,14,8,3,4,0,5,22,11,15,10,3,20,3,;
42;[0,5][0,9][5,3][0,0][4,10][10,0][7,0][10,13][0,0][0,7][0,6][0,5][7,9][79,5][79,0][0,14][0,1][0,12][59,22][6,10][6,9][3,0][3,7][7,73][0,4];4,4,11,0,16,8,9,21,0,4,5,4,14,8,2,6,4,6,22,14,13,8,11,19,4,;
43;[0,4][0,9][6,3][0,0][2,10][10,0][7,0][10,12][0,0][0,7][0,8][0,5][6,9][82,5][79,3][0,14][0,0][0,12][59,25][6,11][6,7][3,0][1,7][7,74][0,5];4,4,9,0,16,7,11,20,0,4,5,4,12,9,7,5,0,5,22,14,10,10,14,21,4,;
44;[0,6][0,9][6,4][0,0][4,10][10,1][7,0][10,15][0,0][0,7][0,7][0,5][7,9][85,5][82,3][0,14][0,0][0,12][60,25][6,12][6,9][3,0][4,7][7,75][0,3];5,5,11,0,15,13,10,22,0,4,4,4,14,9,7,5,0,5,22,14,12,8,11,20,2,;
45;[0,3][0,9][9,4][0,0][6,10][10,0][7,0][10,13][2,0][0,7][0,8][0,8][4,9][87,5][85,3][0,14][0,0][0,12][62,25][6,14][6,7][2,0][4,10][7,76][0,4];2,5,14,0,13,9,11,20,8,4,5,5,12,10,6,4,0,7,23,16,11,8,13,20,3,;
46;[0,6][0,9][12,4][0,3][8,10][10,0][7,0][10,15][0,0][0,7][0,10][1,8][7,9][84,5][87,3][0,14][0,0][0,15][65,25][6,15][6,9][0,0][1,10][7,78][0,1];5,4,13,2,16,9,9,19,0,4,5,15,11,10,7,6,0,5,21,14,12,0,15,18,2,;
47;[0,4][0,12][14,4][0,4][6,10][11,0][8,0][13,15][0,0][0,7][0,8][4,8][4,9][87,5][88,3][0,17][1,0][0,15][66,25][6,16][4,9][3,0][3,10][7,81][0,4];3,7,9,3,15,10,11,19,0,5,4,14,14,9,7,5,8,4,22,17,14,8,12,20,3,;
48;[0,3][0,12][12,4][0,2][8,10][12,0][8,0][11,15][0,0][0,7][0,11][2,8][7,9][90,5][90,3][0,17][1,0][0,15][64,25][6,19][4,6][3,0][0,10][6,81][0,2];2,5,14,3,14,8,10,18,0,6,6,15,14,9,7,4,9,5,23,17,16,8,5,17,3,;
49;[0,6][0,12][14,4][0,5][5,10][12,0][8,0][11,17][0,0][0,7][0,9][0,8][7,11][92,5][91,3][0,18][1,0][0,14][64,23][6,18][4,7][3,0][1,10][6,83][0,4];5,5,11,4,14,8,11,19,0,5,5,5,17,8,5,3,9,5,24,17,14,10,14,17,3,;
50;[0,4][0,12][15,4][0,2][8,10][12,0][8,0][11,14][0,0][0,7][0,11][0,8][7,9][92,2][92,3][0,17][1,0][0,14][66,23][6,19][4,10][3,0][0,10][6,85][0,1];4,6,12,3,14,9,10,19,0,5,7,4,14,6,7,5,10,5,24,16,14,8,5,16,3,;
51;[0,3][0,12][15,5][0,3][8,12][12,0][8,0][11,16][0,0][0,7][0,9][0,8][5,9][90,2][94,3][0,17][1,0][0,14][66,25][6,20][4,8][3,0][1,10][6,87][0,3];3,4,14,3,16,9,10,19,0,5,5,4,14,6,6,5,9,4,24,18,13,10,16,16,3,;
52;[0,0][0,12][17,5][0,0][8,15][12,0][8,0][11,15][0,0][3,7][0,12][0,8][3,9][91,2][97,3][0,17][1,3][0,14][67,25][6,23][4,10][3,0][0,10][6,90][0,2];0,4,14,0,18,10,11,19,0,14,4,5,13,7,8,5,13,3,24,17,14,7,5,16,3,;
53;[0,1][0,12][19,5][0,1][10,15][12,0][8,0][11,16][0,0][4,7][0,9][0,8][5,9][94,2][97,5][0,17][1,5][0,14][69,25][3,23][4,11][4,0][3,10][6,93][0,3];3,6,12,3,19,10,11,19,0,14,5,5,15,7,8,5,12,4,24,13,13,8,13,17,4,;
54;[0,1][0,12][21,5][0,4][13,15][13,0][8,0][11,13][0,2][5,7][0,12][0,8][2,9][97,2][95,5][0,17][1,2][0,14][69,28][3,25][4,8][4,0][2,10][6,96][0,6];3,4,11,3,20,5,11,19,3,17,4,5,16,6,8,5,11,4,24,14,15,10,14,16,5,;
55;[0,4][0,12][22,5][0,3][13,17][15,0][8,0][11,16][0,2][5,5][0,15][0,8][4,9][100,2][97,5][0,17][4,2][0,14][70,28][3,26][4,11][7,0][0,10][6,98][0,3];5,6,13,5,19,7,11,19,3,15,3,5,13,5,9,4,10,5,24,13,12,11,5,15,5,;
56;[0,7][0,13][24,5][0,6][13,15][18,0][8,0][11,14][0,4][4,5][0,13][0,8][6,9][100,2][98,5][0,17][4,0][0,14][72,28][3,29][4,8][7,0][3,10][6,99][0,5];6,5,8,7,21,4,11,19,4,9,5,5,14,6,6,6,11,5,23,12,14,12,14,14,4,;
57;[0,5][0,13][25,5][0,3][14,15][20,0][8,0][11,16][0,4][5,5][0,16][0,8][6,11][100,2][99,5][0,17][4,2][0,14][70,28][5,29][4,7][7,0][1,10][6,100][0,6];5,5,9,5,19,4,11,20,5,11,6,6,15,5,7,6,10,5,23,15,13,11,13,14,7,;
58;[0,4][0,13][23,5][0,6][12,15][23,0][8,0][14,16][0,4][6,5][0,13][0,5][8,11][100,2][100,5][0,14][4,0][0,13][70,31][5,31][6,7][7,0][3,10][6,100][0,5];4,5,9,7,21,4,9,21,4,11,5,4,16,5,7,5,10,5,23,13,16,9,13,12,4,;
59;[0,5][0,13][26,5][0,4][14,15][24,0][8,0][14,18][0,4][9,5][0,14][0,5][6,11][100,2][100,5][0,14][4,0][0,13][70,34][5,33][9,7][7,0][6,10][4,100][0,3];4,8,11,4,21,4,8,20,4,14,7,4,12,6,7,7,8,8,23,13,16,8,12,10,5,;
60;[0,5][0,13][27,5][0,5][15,15][27,0][8,0][14,17][0,4][7,5][0,12][0,5][7,11][100,2][100,5][0,14][4,0][0,13][71,34][2,33][9,9][7,0][4,10][4,100][0,5];4,7,7,4,22,4,9,21,4,11,7,4,13,6,6,6,10,7,21,11,16,7,12,12,4,;
61;[0,5][0,13][29,5][0,3][17,15][27,0][8,0][14,14][3,4][5,5][0,15][0,5][8,11][100,2][100,5][0,14][4,0][0,13][72,34][2,35][9,12][7,0][4,7][4,100][0,3];5,6,10,5,21,4,8,19,10,13,7,5,15,6,8,6,8,6,20,11,17,9,14,12,5,;
62;[0,7][3,13][29,8][0,5][20,15][30,0][8,0][14,15][3,7][4,5][0,14][0,5][8,12][100,2][100,5][0,14][4,0][0,13][72,37][2,38][9,14][7,0][3,7][4,100][0,5];5,10,14,4,21,4,9,22,10,9,6,4,15,6,5,6,11,5,20,10,19,10,10,13,4,;
63;[0,5][1,13][30,8][0,3][23,15][30,0][8,0][14,14][4,7][4,3][0,14][0,4][6,12][100,2][100,5][0,14][4,0][0,11][72,40][2,40][9,17][7,0][5,7][4,100][0,2];5,12,15,5,20,3,9,19,12,9,5,5,15,6,9,5,7,5,20,10,23,10,14,11,4,;
64;[0,4][0,13][33,8][0,2][24,15][30,0][8,0][14,17][6,7][5,3][0,16][3,4][8,12][100,2][100,5][0,16][4,0][0,11][72,43][2,43][9,15][7,0][5,10][4,100][0,5];5,6,14,4,18,4,9,22,15,10,7,10,16,6,9,7,8,6,20,9,19,10,13,11,6,;
65;[0,1][0,15][34,8][0,4][23,15][30,1][8,3][14,14][4,7][6,3][0,14][0,4][7,12][100,2][100,5][0,16][7,0][0,11][75,43][2,45][9,17][7,0][3,10][4,100][0,3];2,6,14,6,19,5,14,18,13,11,5,6,14,6,10,7,9,5,20,11,23,9,12,12,4,;
66;[0,2][0,15][37,8][0,1][21,15][32,1][8,2][12,14][5,7][8,3][0,16][0,3][10,12][100,2][100,5][0,16][7,0][0,11][75,46][2,47][12,17][7,0][6,10][4,100][0,2];3,7,14,2,18,5,12,18,12,15,7,5,17,6,10,7,8,6,20,11,22,8,13,11,3,;
67;[0,0][0,15][40,8][0,2][20,15][32,3][8,0][12,15][7,7][11,3][0,14][0,3][8,12][100,2][100,5][0,16][7,0][0,11][72,46][2,49][12,14][7,0][7,10][4,99][0,0];0,7,14,3,19,10,8,19,12,15,6,4,15,7,10,9,6,7,20,11,18,6,10,11,0,;
68;[0,2][0,17][41,8][0,5][17,15][32,2][9,0][12,14][7,6][9,3][0,11][0,3][9,12][100,3][99,5][0,16][7,0][0,11][72,47][2,50][12,17][7,0][4,10][3,99][3,0];4,7,14,6,20,6,8,19,12,11,7,4,16,8,9,7,7,7,20,10,21,7,12,11,7,;
69;[0,4][0,17][43,8][0,2][17,14][32,0][9,0][12,17][6,6][11,3][0,11][0,3][10,12][100,3][100,5][0,16][6,0][0,11][72,50][2,53][12,14][7,0][4,12][3,96][3,2];7,7,14,4,19,2,8,21,13,12,6,5,16,7,10,7,7,6,20,10,19,8,14,11,9,;
70;[0,3][0,17][45,8][0,5][14,14][31,0][9,0][12,15][3,6][9,3][0,13][0,5][9,12][100,3][100,5][0,16][6,0][0,11][72,53][3,53][12,17][7,0][2,12][3,99][3,4];4,7,14,7,20,2,8,20,12,9,6,7,14,5,8,7,9,5,20,10,20,9,10,11,10,;
71;[0,1][0,17][47,8][0,4][11,14][33,0][9,0][12,12][6,6][10,3][0,15][0,5][6,12][100,3][100,5][0,16][6,0][0,11][72,55][3,56][12,16][7,0][3,12][3,100][3,7];4,8,14,6,18,2,10,17,13,12,7,6,11,7,8,7,8,6,20,10,20,10,11,9,12,;
72;[0,3][0,17][50,8][0,3][8,14][33,0][9,0][12,13][5,6][13,3][0,18][0,5][9,12][100,3][100,5][0,16][6,0][0,11][72,57][3,57][12,15][7,0][6,12][3,100][3,6];4,9,14,4,16,2,10,17,13,14,8,6,15,6,8,9,8,5,20,9,18,9,13,9,11,;
73;[0,0][0,17][48,8][0,2][9,14][34,0][9,1][12,15][6,6][12,3][0,16][0,2][6,12][100,3][100,5][0,15][6,0][0,11][72,59][3,59][12,13][10,0][4,12][3,100][3,4];0,8,14,4,16,2,12,18,14,15,8,4,11,9,10,8,8,6,20,9,17,11,13,9,12,;
74;[0,2][0,17][51,8][0,0][10,14][35,0][9,0][12,14][3,6][11,3][0,15][0,1][9,12][100,3][100,5][0,17][6,0][0,11][72,61][3,60][12,14][10,0][7,12][3,100][1,4];4,9,14,0,16,2,8,18,13,15,9,4,13,9,10,9,7,5,21,10,18,8,13,10,13,;
75;[0,0][0,17][54,8][0,1][12,14][35,0][9,0][12,15][4,6][10,3][0,14][0,3][8,12][100,3][100,5][0,17][6,0][0,11][74,61][3,61][12,17][10,0][6,12][3,100][1,1];0,8,14,4,18,2,9,19,14,13,6,4,13,9,10,8,7,5,20,10,19,9,12,10,10,;
76;[0,2][0,17][56,8][0,0][9,14][35,0][9,0][12,13][3,6][8,3][1,14][0,3][10,12][100,3][98,5][0,17][6,0][0,11][74,64][3,63][12,15][10,0][3,12][3,100][0,1];4,8,14,0,16,2,9,18,13,12,13,4,16,10,11,8,8,4,21,10,20,9,12,9,4,;
77;[0,1][0,17][59,8][0,3][10,14][35,3][9,0][12,15][6,6][10,3][1,15][0,3][9,12][100,0][100,5][0,17][6,0][2,11][75,64][3,64][11,15][10,0][0,12][3,100][0,2];4,8,14,4,16,8,8,19,15,12,13,4,13,2,10,8,7,11,20,11,19,9,6,11,4,;
78;[0,2][0,17][62,8][0,3][10,17][38,3][7,0][12,16][3,6][7,3][1,17][0,4][11,12][100,0][100,5][0,17][6,0][1,11][75,66][3,66][10,15][10,0][2,12][3,100][0,5];4,7,13,4,17,7,8,19,14,10,11,6,18,2,9,7,8,10,20,12,16,8,12,11,6,;
79;[0,3][3,17][64,8][0,1][12,17][37,3][7,0][12,19][5,6][9,3][1,16][2,4][8,12][100,0][97,5][0,20][6,0][1,14][75,69][3,67][10,14][10,0][5,12][3,100][0,3];4,12,13,4,20,7,8,21,14,12,10,11,15,3,11,7,9,10,21,10,16,10,13,8,4,;
80;[0,0][1,17][66,8][0,0][11,17][37,1][10,0][12,16][8,6][12,3][1,19][0,4][5,12][100,0][100,5][0,22][6,0][0,14][75,70][3,70][10,17][10,0][8,12][3,100][3,3];0,11,13,0,17,8,9,18,16,16,12,7,13,2,10,7,8,7,20,10,16,9,13,9,10,;
81;[0,0][0,17][67,8][0,0][8,17][37,0][10,0][12,17][6,6][9,3][4,19][0,4][7,12][100,0][100,5][0,22][6,0][0,14][75,71][3,73][10,15][10,0][7,12][3,100][3,5];0,7,14,0,15,2,11,19,13,15,15,6,14,2,9,8,7,6,20,9,17,11,14,8,11,;
82;[0,0][0,17][67,5][0,0][9,17][37,0][10,0][12,20][3,6][6,3][4,16][0,4][8,12][100,0][98,5][0,22][6,0][0,15][75,73][3,74][10,18][10,0][6,12][3,100][3,7];0,7,11,0,17,2,10,22,12,14,13,6,15,3,10,7,8,6,20,9,19,10,13,7,10,;
83;[0,0][0,17][67,8][0,0][11,17][37,0][12,0][12,22][6,6][7,3][4,14][0,4][8,15][100,0][100,5][3,22][6,0][0,15][75,76][3,75][10,16][10,0][7,12][3,97][3,4];0,8,14,0,19,2,11,21,13,13,12,6,16,2,10,11,7,6,21,7,17,10,13,7,9,;
84;[0,1][0,17][69,8][0,0][11,16][36,0][12,0][12,19][8,6][9,3][4,17][0,4][11,15][100,0][100,5][0,22][6,0][0,15][75,78][3,76][10,13][10,0][5,12][3,99][3,3];5,7,14,0,17,2,12,21,15,13,15,7,16,2,10,8,8,6,21,8,14,9,13,8,9,;
85;[0,0][0,17][69,6][0,0][12,16][36,0][12,0][12,16][5,6][12,3][4,14][0,4][9,15][100,1][100,5][0,22][6,0][0,15][78,78][6,76][10,16][10,0][7,12][3,100][3,2];0,10,13,0,17,2,9,17,14,16,11,7,14,8,10,8,6,6,21,12,16,9,13,8,10,;
86;[1,0][0,17][70,6][0,0][15,16][36,0][9,0][12,14][7,6][11,3][4,17][0,2][9,18][100,1][100,5][0,22][5,0][0,15][81,78][6,79][10,13][10,0][4,12][6,100][2,2];4,7,13,0,19,2,8,18,16,18,13,5,17,8,11,8,5,7,20,13,15,9,10,11,10,;
87;[1,0][0,17][70,3][0,0][12,16][36,0][9,0][12,17][8,6][9,3][4,16][0,2][12,18][100,1][100,5][0,21][5,0][0,15][81,81][9,79][10,15][9,0][6,12][6,100][2,0];4,8,11,0,18,2,7,19,15,14,11,5,20,9,12,8,4,5,21,14,16,7,11,10,4,;
88;[1,1][3,17][73,3][0,0][9,16][36,0][9,0][12,14][8,4][12,3][4,19][0,2][15,18][100,0][100,5][0,21][5,0][0,15][84,81][9,81][10,17][9,0][9,12][6,100][2,0];9,13,11,0,13,2,6,16,14,18,14,5,21,2,13,9,4,6,20,13,17,6,13,10,4,;
89;[0,1][1,17][75,3][0,0][11,16][36,0][9,0][12,15][9,4][10,3][4,22][0,2][14,18][100,0][100,5][0,24][5,0][0,17][84,84][9,84][10,15][7,0][6,12][6,100][2,0];6,11,11,0,17,2,6,17,15,17,13,5,21,2,13,9,4,8,20,14,16,6,12,10,4,;
